LineId,Time,Level,Content,EventId,EventTemplate
1712,Mon Dec 05 13:45:08 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1713,Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6007 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1714,Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6006 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1715,Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6005 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1716,Mon Dec 05 13:46:50 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1717,Mon Dec 05 13:47:06 2005,notice,jk2_init() Found child 6008 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1718,Mon Dec 05 13:47:06 2005,notice,jk2_init() Found child 6009 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1719,Mon Dec 05 13:47:09 2005,notice,jk2_init() Found child 6011 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1720,Mon Dec 05 13:47:09 2005,notice,jk2_init() Found child 6010 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1721,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1722,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1723,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1724,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1725,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1726,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1727,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1728,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1729,Mon Dec 05 13:51:17 2005,notice,jk2_init() Found child 6028 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1730,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6036 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1731,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6033 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1732,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6035 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1733,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6034 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1734,Mon Dec 05 13:52:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1735,Mon Dec 05 13:52:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1736,Mon Dec 05 13:52:36 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1737,Mon Dec 05 13:52:36 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1738,Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6038 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1739,Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6037 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1740,Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6039 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
1741,Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6043 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1742,Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6042 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1743,Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6041 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1744,Mon Dec 05 13:53:34 2005,notice,jk2_init() Found child 6044 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1745,Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1746,Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1747,Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1748,Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1749,Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1750,Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
1751,Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1752,Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
1753,Mon Dec 05 13:56:21 2005,notice,jk2_init() Found child 6052 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1754,Mon Dec 05 13:56:38 2005,notice,jk2_init() Found child 6053 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1755,Mon Dec 05 13:57:07 2005,notice,jk2_init() Found child 6054 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1756,Mon Dec 05 13:57:07 2005,notice,jk2_init() Found child 6055 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1757,Mon Dec 05 13:58:31 2005,notice,jk2_init() Found child 6063 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1758,Mon Dec 05 13:58:31 2005,notice,jk2_init() Found child 6062 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1759,Mon Dec 05 13:59:43 2005,notice,jk2_init() Found child 6069 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1760,Mon Dec 05 13:59:43 2005,notice,jk2_init() Found child 6070 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1761,Mon Dec 05 13:59:43 2005,notice,jk2_init() Found child 6071 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1762,Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6100 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1763,Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6101 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1764,Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6099 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1765,Mon Dec 05 14:01:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1766,Mon Dec 05 14:01:48 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1767,Mon Dec 05 14:01:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1768,Mon Dec 05 14:01:48 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>
1769,Mon Dec 05 14:01:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1770,Mon Dec 05 14:01:48 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
1771,Mon Dec 05 14:11:40 2005,notice,jk2_init() Found child 6115 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
1772,Mon Dec 05 14:11:43 2005,error,[client 141.154.18.244] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>
1773,Mon Dec 05 14:11:45 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1774,Mon Dec 05 14:11:45 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1775,Mon Dec 05 15:31:06 2005,notice,jk2_init() Found child 6259 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1776,Mon Dec 05 15:31:06 2005,notice,jk2_init() Found child 6260 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1777,Mon Dec 05 15:31:09 2005,notice,jk2_init() Found child 6261 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1778,Mon Dec 05 15:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1779,Mon Dec 05 15:31:10 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1780,Mon Dec 05 15:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1781,Mon Dec 05 15:31:10 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1782,Mon Dec 05 15:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1783,Mon Dec 05 15:31:10 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1784,Mon Dec 05 15:40:59 2005,notice,jk2_init() Found child 6277 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1785,Mon Dec 05 15:40:59 2005,notice,jk2_init() Found child 6276 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1786,Mon Dec 05 15:41:32 2005,notice,jk2_init() Found child 6280 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1787,Mon Dec 05 15:41:32 2005,notice,jk2_init() Found child 6278 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1788,Mon Dec 05 15:41:32 2005,notice,jk2_init() Found child 6279 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1789,Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1790,Mon Dec 05 15:41:32 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1791,Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1792,Mon Dec 05 15:41:32 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1793,Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1794,Mon Dec 05 15:41:32 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1795,Mon Dec 05 15:45:42 2005,notice,jk2_init() Found child 6285 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1796,Mon Dec 05 15:45:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1797,Mon Dec 05 15:45:44 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1798,Mon Dec 05 15:50:53 2005,notice,jk2_init() Found child 6293 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1799,Mon Dec 05 15:50:53 2005,notice,jk2_init() Found child 6294 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1800,Mon Dec 05 15:51:18 2005,notice,jk2_init() Found child 6297 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1801,Mon Dec 05 15:51:18 2005,notice,jk2_init() Found child 6295 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1802,Mon Dec 05 15:51:18 2005,notice,jk2_init() Found child 6296 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1803,Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1804,Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1805,Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1806,Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1807,Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1808,Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1809,Mon Dec 05 15:55:31 2005,notice,jk2_init() Found child 6302 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1810,Mon Dec 05 15:55:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1811,Mon Dec 05 15:55:32 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1812,Mon Dec 05 16:01:17 2005,notice,jk2_init() Found child 6310 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1813,Mon Dec 05 16:02:00 2005,notice,jk2_init() Found child 6315 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1814,Mon Dec 05 16:02:00 2005,notice,jk2_init() Found child 6316 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1815,Mon Dec 05 16:02:00 2005,notice,jk2_init() Found child 6314 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1816,Mon Dec 05 16:02:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1817,Mon Dec 05 16:02:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1818,Mon Dec 05 16:02:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1819,Mon Dec 05 16:02:02 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1820,Mon Dec 05 16:02:02 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1821,Mon Dec 05 16:02:02 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1822,Mon Dec 05 16:06:07 2005,notice,jk2_init() Found child 6333 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1823,Mon Dec 05 16:06:21 2005,notice,jk2_init() Found child 6335 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1824,Mon Dec 05 16:07:08 2005,notice,jk2_init() Found child 6339 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1825,Mon Dec 05 16:07:08 2005,notice,jk2_init() Found child 6340 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1826,Mon Dec 05 16:07:08 2005,notice,jk2_init() Found child 6338 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1827,Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1828,Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1829,Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1830,Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1831,Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1832,Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1833,Mon Dec 05 16:10:43 2005,notice,jk2_init() Found child 6351 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1834,Mon Dec 05 16:10:43 2005,notice,jk2_init() Found child 6350 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1835,Mon Dec 05 16:10:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1836,Mon Dec 05 16:10:44 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1837,Mon Dec 05 16:10:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1838,Mon Dec 05 16:10:44 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1839,Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6368 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1840,Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6367 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1841,Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6366 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1842,Mon Dec 05 16:16:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1843,Mon Dec 05 16:16:36 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1844,Mon Dec 05 16:16:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1845,Mon Dec 05 16:16:36 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1846,Mon Dec 05 16:16:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1847,Mon Dec 05 16:16:36 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1848,Mon Dec 05 16:21:25 2005,notice,jk2_init() Found child 6387 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1849,Mon Dec 05 16:21:25 2005,notice,jk2_init() Found child 6386 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1850,Mon Dec 05 16:21:25 2005,notice,jk2_init() Found child 6385 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1851,Mon Dec 05 16:21:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1852,Mon Dec 05 16:21:29 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1853,Mon Dec 05 16:21:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1854,Mon Dec 05 16:21:29 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1855,Mon Dec 05 16:21:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1856,Mon Dec 05 16:21:29 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1857,Mon Dec 05 16:26:00 2005,notice,jk2_init() Found child 6400 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1858,Mon Dec 05 16:26:00 2005,notice,jk2_init() Found child 6399 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
