LineId,Time,Component,Pid,Content,EventId,EventTemplate
1680,20171223-23:54:28:462,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1681,20171223-23:54:28:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1682,20171223-23:54:29:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1683,20171223-23:54:29:149,Step_LSC,30002312,onExtend:1514044469000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1684,20171223-23:54:29:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33112771,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1685,20171223-23:54:29:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33113758,E58,setTodayTotalDetailSteps=<*>
1686,20171223-23:54:29:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1687,20171223-23:54:29:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1688,20171223-23:54:34:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1689,20171223-23:54:34:147,Step_LSC,30002312,onExtend:1514044474000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1690,20171223-23:54:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33113758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1691,20171223-23:54:34:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33118758,E58,setTodayTotalDetailSteps=<*>
1692,20171223-23:54:34:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1693,20171223-23:54:34:452,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1694,20171223-23:54:35:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1695,20171223-23:54:35:147,Step_LSC,30002312,onExtend:1514044475000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1696,20171223-23:54:35:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33118758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1697,20171223-23:54:35:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33119761,E58,setTodayTotalDetailSteps=<*>
1698,20171223-23:54:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1699,20171223-23:54:35:465,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1700,20171223-23:54:45:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1701,20171223-23:54:45:151,Step_LSC,30002312,onExtend:1514044485000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1702,20171223-23:54:45:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33119761,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1703,20171223-23:54:45:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33129767,E58,setTodayTotalDetailSteps=<*>
1704,20171223-23:54:45:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1705,20171223-23:54:45:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1706,20171223-23:54:47:146,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1707,20171223-23:54:47:155,Step_LSC,30002312,onExtend:1514044487000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1708,20171223-23:54:47:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33129767,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1709,20171223-23:54:47:454,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33131773,E58,setTodayTotalDetailSteps=<*>
1710,20171223-23:54:47:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1711,20171223-23:54:47:469,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1712,20171223-23:54:54:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1713,20171223-23:54:54:163,Step_LSC,30002312,onExtend:1514044494000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1714,20171223-23:54:54:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33131773,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1715,20171223-23:54:54:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33138759,E58,setTodayTotalDetailSteps=<*>
1716,20171223-23:54:54:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1717,20171223-23:54:54:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1718,20171223-23:54:56:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1719,20171223-23:54:56:157,Step_LSC,30002312,onExtend:1514044496000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1720,20171223-23:54:56:451,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33138759,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1721,20171223-23:54:56:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33140770,E58,setTodayTotalDetailSteps=<*>
1722,20171223-23:54:56:468,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1723,20171223-23:54:56:476,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1724,20171223-23:55:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1725,20171223-23:55:24:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1726,20171223-23:55:24:150,Step_LSC,30002312,onExtend:1514044524000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1727,20171223-23:55:24:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33140770,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1728,20171223-23:55:24:443,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33168762,E58,setTodayTotalDetailSteps=<*>
1729,20171223-23:55:24:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1730,20171223-23:55:24:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1731,20171223-23:55:25:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1732,20171223-23:55:25:147,Step_LSC,30002312,onExtend:1514044525000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1733,20171223-23:55:25:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33168762,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1734,20171223-23:55:25:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33169760,E58,setTodayTotalDetailSteps=<*>
1735,20171223-23:55:25:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1736,20171223-23:55:25:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1737,20171223-23:56:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1738,20171223-23:56:12:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1739,20171223-23:56:12:161,Step_LSC,30002312,onExtend:1514044572000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1740,20171223-23:56:12:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33169760,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1741,20171223-23:56:12:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33216767,E58,setTodayTotalDetailSteps=<*>
1742,20171223-23:56:12:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1743,20171223-23:56:12:474,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1744,20171223-23:56:13:144,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1745,20171223-23:56:13:150,Step_LSC,30002312,onExtend:1514044573000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1746,20171223-23:56:13:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33216767,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1747,20171223-23:56:13:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33217764,E58,setTodayTotalDetailSteps=<*>
1748,20171223-23:56:13:454,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1749,20171223-23:56:13:457,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1750,20171223-23:56:28:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1751,20171223-23:56:28:145,Step_LSC,30002312,onExtend:1514044588000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1752,20171223-23:56:28:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33217764,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1753,20171223-23:56:28:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33232763,E58,setTodayTotalDetailSteps=<*>
1754,20171223-23:56:28:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1755,20171223-23:56:28:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1756,20171223-23:56:35:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1757,20171223-23:56:35:152,Step_LSC,30002312,onExtend:1514044595000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1758,20171223-23:56:35:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33232763,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1759,20171223-23:56:35:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33239758,E58,setTodayTotalDetailSteps=<*>
1760,20171223-23:56:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1761,20171223-23:56:35:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1762,20171223-23:57:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1763,20171223-23:57:34:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1764,20171223-23:57:34:156,Step_LSC,30002312,onExtend:1514044654000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1765,20171223-23:57:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33239758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1766,20171223-23:57:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33298759,E58,setTodayTotalDetailSteps=<*>
1767,20171223-23:57:34:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1768,20171223-23:57:34:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1769,20171223-23:57:42:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1770,20171223-23:57:42:147,Step_LSC,30002312,onExtend:1514044662000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1771,20171223-23:57:42:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33298759,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1772,20171223-23:57:42:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33306763,E58,setTodayTotalDetailSteps=<*>
1773,20171223-23:57:42:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1774,20171223-23:57:42:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1775,20171223-23:58:0:117,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1776,20171223-23:59:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1777,20171224-0:0:0:215,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1778,20171224-0:0:0:216,Step_StandStepDataManager,30002312,theDayChanged 1514044800216,E68,theDayChanged <*>
1779,20171224-0:0:0:218,Step_StandStepDataManager,30002312,initEnviroument,E26,initEnviroument
1780,20171224-0:0:0:218,Step_SPUtils,30002312,getStepCounterStatus,E18,getStepCounterStatus
1781,20171224-0:0:0:218,Step_SPUtils,30002312, getStepCounterStatus= true,E19,getStepCounterStatus= true
1782,20171224-0:0:0:218,Step_StandStepCounter,30002312,reStartStepCounter,E48,reStartStepCounter
1783,20171224-0:0:0:223,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1784,20171224-0:0:0:226,Step_StandStepCounter,30002312,registersensorsuccess: true,E45,registersensorsuccess: true
1785,20171224-0:0:0:227,Step_DataCache,30002312,clear(),E9,clear()
1786,20171224-0:0:0:228,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514018661124##0##3428,E20,getTodayBasicStandardSteps= <*>##<*>##<*>
1787,20171224-0:0:0:229,Step_StandStepDataManager,30002312,tryToRecordAsBasicStepData bWrite true,E70,tryToRecordAsBasicStepData bWrite true
1788,20171224-0:0:0:229,Step_SPUtils,30002312, getDiffTotalSteps= 1513958400215##0,E17,getDiffTotalSteps= <*>##<*>
1789,20171224-0:0:0:229,Step_SPUtils,30002312,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,E55,setBasicStandardSteps basicStandardStep=<*> restartSteps=<*>
1790,20171224-0:0:0:232,Step_SPUtils,30002312,setDiffTotalSteps=0,E56,setDiffTotalSteps=<*>
1791,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1792,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514044800223##3786##0,E20,getTodayBasicStandardSteps= <*>##<*>##<*>
1793,20171224-0:0:0:233,Step_SPUtils,30002312, getDiffTotalSteps= 1514044800231##0,E17,getDiffTotalSteps= <*>##<*>
1794,20171224-0:0:0:234,Step_StandStepDataManager,30002312,tryToReloadTodayBasicSteps1514044800223|3786|0|0,E71,tryToReloadTodayBasicSteps<*>|<*>|<*>|<*>
1795,20171224-0:0:0:234,Step_StandStepDataManager,30002312,reload : 3786 restar 0,E46,reload : <*> restar <*>
1796,20171224-0:0:0:234,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1797,20171224-0:0:0:234,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444553,E58,setTodayTotalDetailSteps=<*>
1798,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
1799,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
1800,20171224-0:0:0:236,Step_StandReportReceiver,30002312,REPORT : 0 0 0 0,E47,REPORT : <*> <*> <*> <*>
1801,20171224-0:0:0:237,Step_HGNH,30002312,next day:steps0mLastReport7214,E38,next day:<*>
1802,20171224-0:0:0:237,Step_SPUtils,30002312,setGoalNotifiShownRecord 1514044800237 false,E57,setGoalNotifiShownRecord <*> false
1803,20171224-0:0:0:240,Step_HGNH,30002312,closeNotification...,E10,closeNotification...
1804,20171224-0:0:0:240,Step_NotificationUtil,30002312,deleteHealthNotification(),E11,deleteHealthNotification()
1805,20171224-0:0:0:323,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1806,20171224-0:0:0:329,Step_LSC,30002312,onExtend:1514044801000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1807,20171224-0:0:0:624,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444553,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1808,20171224-0:0:0:624,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444943,E58,setTodayTotalDetailSteps=<*>
1809,20171224-0:0:0:628,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
1810,20171224-0:0:0:628,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
1811,20171224-0:0:5:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1812,20171224-0:0:5:152,Step_LSC,30002312,onExtend:1514044805000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1813,20171224-0:0:5:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444943,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1814,20171224-0:0:5:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33449757,E58,setTodayTotalDetailSteps=<*>
1815,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
